gene_symbol,mean_DMD,mean_control,log2FC,p_value,padj,neg_log10_padj,regulation
ZNF383,5.252803294625,5.176206145666666,0.07659714895833414,0.7770493976033608,0.8698523024010042,0.06055448266603731,not_significant
NOV,6.916296487125,6.762306810333333,0.1539896767916673,0.7771890289558352,0.869963844864121,0.060498796004694315,not_significant
RNFT1,6.02202475590625,5.98626854975,0.035756206156249526,0.7772560953956098,0.8699745436885306,0.06049345507948164,not_significant
SDHAF1,6.730911832781249,6.756749994833334,-0.02583816205208489,0.7772785661077438,0.8699745436885306,0.06049345507948164,not_significant
LOC105371920,2.5015893580624997,2.4929496419999997,0.008639716062500025,0.7774308062091944,0.8701001743533813,0.060430744318809584,not_significant
ASAP3,7.18643037903125,7.277889180749999,-0.09145880171874943,0.7774946614381401,0.8701268768757001,0.06041741645094465,not_significant
ZNF404,4.021031756625,4.080099221166666,-0.059067464541666226,0.777546062927067,0.870139639865141,0.06041104628196935,not_significant
PMS2P9,6.491459610041667,6.45575858,0.03570103004166647,0.7776081908595611,0.8701644047193946,0.06039868609745828,not_significant
LOC101927592,2.2955530384999996,2.2850014143333333,0.010551624166666329,0.7780542878509812,0.8706188165928451,0.06017195071626057,not_significant
THAP8,5.7227643131875,5.758517979833333,-0.03575366664583335,0.778685766101707,0.8712806069815685,0.059841952412181675,not_significant
ITGA8,4.190078269484375,4.255839889583333,-0.06576162009895814,0.7795400051362844,0.872191566125276,0.059388117161517755,not_significant
PSEN2,5.746415588833333,5.7143315571111115,0.03208403172222152,0.7796297545969746,0.872202268397469,0.05938278816107614,not_significant
TM9SF4,6.72645104784375,6.781174080916666,-0.05472303307291604,0.7796177194742685,0.872202268397469,0.05938278816107614,not_significant
DRC1,2.3275392435625,2.3339255150000002,-0.006386271437500035,0.7798572449770967,0.8724119074652512,0.05927841540975149,not_significant
PURA,6.0324718671625,6.018058051233332,0.014413815929168017,0.78044399609529,0.8730234026662399,0.058974114241070734,not_significant
SNHG9,3.3873245015625,3.4748308575,-0.08750635593750022,0.7805341808335293,0.8730793924640562,0.058946262432677046,not_significant
FOXJ2,5.2085196438125,5.186720652999999,0.021798990812500918,0.7806100305551983,0.8731193426595547,0.05892639052564836,not_significant
PANX1,8.158016205468751,8.016834929708333,0.1411812757604185,0.7808326881540384,0.8732785899028945,0.05884718727197639,not_significant
RPS27A,8.034451100833333,8.002034937777777,0.03241616305555617,0.7808165287144225,0.8732785899028945,0.05884718727197639,not_significant
HIBCH,8.854448581500002,8.808607306333334,0.04584127516666747,0.7809633753658736,0.8733383671436468,0.05881746017502191,not_significant
EFCAB10,2.8363564595,2.817113046833333,0.01924341266666696,0.7809664258521032,0.8733383671436468,0.05881746017502191,not_significant
AVPR2,2.45516051284375,2.4659415526666666,-0.010781039822916672,0.7813212021733729,0.8736901954912221,0.05864253789239558,not_significant
C7orf49,4.930467551156251,4.895972066166666,0.03449548498958421,0.7815980792710584,0.8739548835599237,0.05851098650370734,not_significant
SERTAD1,6.8878085731875,6.832839671833334,0.0549689013541661,0.7817175244548176,0.8740005148167093,0.058488311550962895,not_significant
MLF1,7.180203621395833,7.2439142677222215,-0.06371064632638834,0.7817192377524032,0.8740005148167093,0.058488311550962895,not_significant
KIZ,5.5437484663125005,5.616376899333333,-0.07262843302083244,0.7818725603963952,0.8741270132804141,0.05842545848793501,not_significant
FAM45A,5.8787681326125,5.906920497833333,-0.02815236522083353,0.7821632685008693,0.8744070866514085,0.058286331294938425,not_significant
LRRCC1,2.2948286046875,2.3058435251666665,-0.011014920479166523,0.7824392251674238,0.874670640949453,0.05815545068696696,not_significant
ARHGAP29,4.82315492646875,4.79454643,0.028608496468750744,0.7827141308667648,0.8749329933720311,0.05802520608978107,not_significant
ZFP42,2.268405796208333,2.271328845611111,-0.0029230494027778775,0.7828242602255183,0.8750111381187974,0.05798641875740611,not_significant
STXBP5-AS1,2.278961587270833,2.2839290305,-0.004967443229166868,0.7833801053083518,0.8755874532975335,0.057700470268436055,not_significant
PASK,2.2859915368749997,2.2908800088888888,-0.004888472013889089,0.783787730417643,0.8759980516432481,0.05749685976973564,not_significant
ZNF17,3.1499143125625,3.1995426199166666,-0.049628307354166346,0.7840348579497176,0.8762292373726551,0.057382259697258464,not_significant
CCNE1,3.23952322365625,3.2205989504166666,0.018924273239583567,0.7844980204381188,0.8766567924096608,0.057170397894712226,not_significant
ASGR2,2.444645384875,2.4715668105,-0.026921425625000328,0.7844863240971844,0.8766567924096608,0.057170397894712226,not_significant
MAPKBP1,3.03514632359375,3.012644436,0.02250188759375016,0.7846803116678044,0.876793599020049,0.05710262938938071,not_significant
KRIT1,7.1202673301249995,7.098095631625,0.022171698499999337,0.784701051386824,0.876793599020049,0.05710262938938071,not_significant
RMDN3,7.1908397297499995,7.152290060333333,0.03854966941666671,0.7852899248879814,0.8774065182033812,0.05679914356995518,not_significant
PKD1L2,2.32665228965625,2.3213822904999994,0.005269999156250371,0.7854506699730688,0.8775410499827501,0.05673255877780056,not_significant
SLC51B,2.27253263275,2.2775843971666663,-0.005051764416666327,0.7856087090388038,0.8776725448127755,0.05666748694910119,not_significant
PRO2214,2.27034565809375,2.2741379545,-0.0037922964062500064,0.785954329681963,0.8780135792457177,0.05649876729904641,not_significant
RMI1,6.7930514111875,6.762905014499999,0.030146396687500854,0.7860766679794946,0.8781051559380697,0.05645347280796368,not_significant
ZFYVE19,4.2959723028125,4.3431035903333335,-0.047131287520833176,0.7863057424652705,0.8783159492365968,0.05634923087356386,not_significant
GOLPH3L,7.9589098165625,7.914064383166667,0.04484543339583258,0.786652787080632,0.8786584886244879,0.05617989093932838,not_significant
GCNT7,3.21870411415625,3.2361900090833333,-0.0174858949270833,0.7868793075385819,0.8788663792741478,0.056077148993474046,not_significant
THNSL1,4.54006835925,4.582208902416667,-0.042140543166667044,0.7871534623915667,0.8791274487565344,0.05594815987574282,not_significant
AVL9,3.567857048489583,3.5575288258055555,0.010328222684027555,0.7874930077567156,0.8794615186728618,0.0557831585870242,not_significant
CBFB,6.93799504415625,6.98150385825,-0.04350881409374985,0.7875738011653381,0.87950412172984,0.05576212091336363,not_significant
NCKAP1,6.1760219690625,6.247923875333334,-0.07190190627083393,0.7876120110108363,0.87950412172984,0.05576212091336363,not_significant
SLC17A1,2.270472772083333,2.2731750813888887,-0.0027023093055555947,0.7878531195538654,0.8797282048911534,0.055651483927560766,not_significant
LOC102723773,6.250650533749999,6.311312464666667,-0.06066193091666783,0.7881219803288274,0.8799832520043954,0.05552559333993299,not_significant
DHX36,8.2222591785,8.193780177833334,0.028479000666665755,0.7882927836814213,0.8800836246017305,0.055476059693474924,not_significant
ABCA5,7.0008884211249995,7.060058899666665,-0.059170478541665794,0.7882810656828229,0.8800836246017305,0.055476059693474924,not_significant
TMEM178B,5.290652474270834,5.2396096159444445,0.05104285832638933,0.7883562851160985,0.8801093540668509,0.05546336317115003,not_significant
PHLDA3,6.7549668669062495,6.649998265250001,0.10496860165624877,0.7884344818132679,0.8801514856243658,0.05544257363526574,not_significant
DISP1,5.8597479383125,5.817944282833333,0.04180365547916676,0.7886587723631829,0.8803566931479831,0.05534132957786206,not_significant
RBPMS,4.521013450697917,4.467292761388889,0.05372068930902785,0.7887067606924355,0.8803650887051788,0.05533718793072599,not_significant
CLTC-IT1,5.2912651801875,5.3601567695000005,-0.06889158931250083,0.7888768305633267,0.880509745467404,0.05526583290590932,not_significant
TMEM97,5.720569388125,5.7498537330416655,-0.02928434491666554,0.7891258008354864,0.8807424480389907,0.055151072005993375,not_significant
MYBL1,4.010080736729167,3.9863194418888885,0.023761294840278335,0.7893578664335343,0.8809562604145867,0.05504565382648932,not_significant
RELN,4.3340683013125005,4.401347629666667,-0.06727932835416617,0.7895744364672781,0.8811527580458415,0.05494879507777322,not_significant
PHF19,4.0863756085625,4.069797259166667,0.016578349395833136,0.7896325374889458,0.8811723956436018,0.054939116386723885,not_significant
DNAJC30,4.118492210166667,4.138272278388889,-0.01978006822222156,0.7904666379519338,0.8820579456629216,0.05450288351326871,not_significant
SLC6A1,5.4665559212499995,5.440678955,0.025876966249999356,0.7910560602316254,0.882625120029696,0.05422371643671264,not_significant
PIGF,7.683693909781249,7.732540098333334,-0.048846188552084335,0.7910365658755303,0.882625120029696,0.05422371643671264,not_significant
TMEM74B,2.9277109868125,2.946883451,-0.019172464187500182,0.7915376332634699,0.883117145066249,0.05398168364621112,not_significant
AKAIN1,2.2883704189999996,2.300206009833333,-0.01183559083333341,0.791586382503654,0.8831262436598457,0.05397720921305274,not_significant
PRMT7,6.656667296625001,6.6151782468333336,0.04148904979166712,0.7918051167868095,0.8832796798121753,0.05390176055930524,not_significant
CCDC12,8.585376641749999,8.604465740666667,-0.01908909891666788,0.7917984155571834,0.8832796798121753,0.05390176055930524,not_significant
GPATCH2L,5.408384529828125,5.373856456770834,0.034528073057291664,0.7921687092516467,0.8836399666599792,0.053724649401608204,not_significant
DTD1,5.3661190700625,5.382534020083334,-0.016414950020833707,0.7922658472185422,0.8837030099589512,0.05369366576431952,not_significant
CMAS,6.474328902375,6.443169905166667,0.03115899720833326,0.7925529972031875,0.8839779776547215,0.05355855433326989,not_significant
C14orf28,5.488348574,5.5414404099166665,-0.053091835916666774,0.7926242242109731,0.8840120987239679,0.0535417911259531,not_significant
PODNL1,4.9585575874375,4.9453481345000005,0.013209452937499755,0.7928440120737459,0.8842118974042313,0.05344364579494385,not_significant
MIR6787,6.776821866645834,6.889256734611112,-0.1124348679652778,0.7929830774851436,0.8843216552537062,0.05338973985873805,not_significant
ACPP,2.2681221879166666,2.266413801722222,0.0017083861944446888,0.7931649334608751,0.8844791187370618,0.05331241569299954,not_significant
CCDC137,5.7689767495624995,5.729187877,0.0397888725624993,0.793317960016918,0.8846044192807818,0.05325089532537567,not_significant
LOC101928495,2.282804877375,2.2929671799999998,-0.010162302624999953,0.7934868874160113,0.8847020928523638,0.053202945359761424,not_significant
MPP1,7.428647134125001,7.4720506205,-0.04340348637499947,0.7934593742571472,0.8847020928523638,0.053202945359761424,not_significant
APOBEC3A_B,2.7031011070625,2.656156742,0.046944365062500104,0.7937323487073962,0.8849304179843901,0.05309087650381323,not_significant
NOS1AP,2.6665756561875,2.6598039110833334,0.006771745104166449,0.7941129831301129,0.885309416213775,0.05290491656888456,not_significant
TYW3,7.0820240665625,7.042316259666666,0.03970780689583364,0.7941894700443657,0.8853493169774622,0.052885343422268354,not_significant
CEP170B,5.4494663411249995,5.408661508000001,0.04080483312499883,0.7945745353038731,0.8857331940733634,0.05269707923237386,not_significant
NIPBL,6.8248481842875,6.7984107907,0.02643739358749997,0.7946602839171858,0.8857830630856802,0.052672628046238394,not_significant
GCSAML,2.288106564875,2.300678071833333,-0.012571506958332979,0.7947007044498418,0.8857830630856802,0.052672628046238394,not_significant
KCNH3,2.89549635725,2.867430651,0.028065706250000044,0.7947899188203588,0.8858371168572624,0.052646126592939026,not_significant
UBASH3B,2.67822575155,2.648164798466666,0.030060953083333786,0.7949296853505972,0.8859190742513475,0.052605947651608,not_significant
CAMK1D,3.5402918294531247,3.5299233107916668,0.010368518661457937,0.7949448976538982,0.8859190742513475,0.052605947651608,not_significant
ECHS1,11.721999731875,11.752781778333334,-0.030782046458334378,0.7954322649325596,0.8864168078889373,0.05236201761540671,not_significant
RNF43,2.2712980181874998,2.2682317861666665,0.003066232020833226,0.7955429017142182,0.8864946896887167,0.052323861581162624,not_significant
THEMIS,2.32752067346875,2.310747818333333,0.01677285513541671,0.7956817607997181,0.886604010766127,0.0522703083968723,not_significant
MAK,2.295824998375,2.303966777083333,-0.008141778708333103,0.7958502490768239,0.8867463338625508,0.05220059838638946,not_significant
FOXP1-IT1,6.3708856378125,6.3253114806666675,0.04557415714583257,0.7959349901214019,0.8867499211395041,0.0521988414787202,not_significant
CIR1,6.177566701625,6.135179979166668,0.04238672245833275,0.7959198634048528,0.8867499211395041,0.0521988414787202,not_significant
TSPY26P,2.6132354839062497,2.6055174729999995,0.007718010906250239,0.7960287826721241,0.8868090007697695,0.052169907613473676,not_significant
CEP68,7.6124561126,7.643970985133333,-0.031514872533332294,0.7967740857295972,0.8875938468455828,0.05178571713208911,not_significant
LOC100422781,2.269282269,2.2727570906666665,-0.003474821666666461,0.797186085360631,0.888007336765004,0.05158344604190185,not_significant
PCDHB11,2.5202267972500003,2.569093421166667,-0.04886662391666663,0.7973041210558129,0.8880933466575809,0.051541383537097835,not_significant
OR51A1P,2.3015528273125,2.2900354921666666,0.011517335145833307,0.7976258996152157,0.8883607969144022,0.05141061498107407,not_significant
LINC01360,2.2851247830208328,2.2892856054999995,-0.004160822479166715,0.7976149910431473,0.8883607969144022,0.05141061498107407,not_significant
LMTK3,2.3380088153124996,2.3247301405000003,0.013278674812499336,0.7977819960220671,0.8884891636869084,0.051347864628154764,not_significant
GPAM,7.5227473171875,7.426744241583333,0.09600307560416699,0.7981486460846265,0.888851998749478,0.05117054665337949,not_significant
